uid,namedLocation,domainID,siteID,plotID,plotType,pointID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,boutNumber,samplingImpracticalRemarks,samplingImpractical,eventID,startCloudCoverPercentage,endCloudCoverPercentage,startRH,endRH,observedHabitat,observedAirTemp,kmPerHourObservedWindSpeed,laboratoryName,samplingProtocolVersion,remarks,measuredBy
"b71d2109-0e46-42d8-b787-fe9df5b021b3","BART_004.birdGrid.brd","D01","BART","BART_004","distributed","3","mixedForest",44.041220,-71.287007,"WGS84",250.2,526.3,0.5,"2018-06-08T11:32Z",1,,"OK","BRD.BART.2018.1",80,70,77,81,"mixed deciduous/evergreen forest",15,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"cf6f43be-f32f-4803-8e4f-0d90e5566901","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","9","evergreenForest",44.060146,-71.315479,"WGS84",250.3,575.8,0.3,"2018-06-08T12:32Z",1,,"OK","BRD.BART.2018.1",20,0,70,66,"mixed deciduous/evergreen forest",20,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"32f68729-0295-4e2b-8653-85e012eb8789","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","6","evergreenForest",44.060146,-71.315479,"WGS84",250.3,575.8,0.3,"2018-06-08T12:59Z",1,,"OK","BRD.BART.2018.1",20,0,70,66,"mixed deciduous/evergreen forest",21,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"a3d9b82e-963d-4ec8-9040-d26be7bf904d","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","5","evergreenForest",44.060146,-71.315479,"WGS84",250.3,575.8,0.3,"2018-06-08T13:28Z",1,,"OK","BRD.BART.2018.1",20,0,70,66,"mixed deciduous/evergreen forest",21,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"06683209-c7ed-4e42-b054-e9030c03561e","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","3","evergreenForest",44.060146,-71.315479,"WGS84",250.3,575.8,0.3,"2018-06-09T09:10Z",1,,"OK","BRD.BART.2018.1",50,40,78,81,"mixed deciduous/evergreen forest",10,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"2e2f7996-6c9e-4b47-9cd1-4747995275c0","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","2","evergreenForest",44.060146,-71.315479,"WGS84",250.3,575.8,0.3,"2018-06-09T09:30Z",1,,"OK","BRD.BART.2018.1",50,40,78,81,"deciduous forest",10,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"73290316-1383-4721-90b4-d1c37453c716","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","1","evergreenForest",44.060146,-71.315479,"WGS84",250.3,575.8,0.3,"2018-06-09T10:17Z",1,,"OK","BRD.BART.2018.1",50,40,78,81,"mixed deciduous/evergreen forest",11,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"c7b8d3a8-4f52-4a13-99c7-387e6561cc60","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","4","evergreenForest",44.060146,-71.315479,"WGS84",250.3,575.8,0.3,"2018-06-09T11:03Z",1,,"OK","BRD.BART.2018.1",50,40,78,81,"deciduous forest",11,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"25328589-528f-4f10-ac6c-ae56b35fcf12","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","1","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2018-06-09T12:04Z",1,,"OK","BRD.BART.2018.1",10,40,78,51,"mixed deciduous/evergreen forest",15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"774d7e70-01aa-4533-9bb3-c0c440a45a5d","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","4","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2018-06-09T12:18Z",1,,"OK","BRD.BART.2018.1",10,40,78,51,"mixed deciduous/evergreen forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"a9e6581a-611f-4b2e-b88d-9312337b1284","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","7","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2018-06-09T12:31Z",1,,"OK","BRD.BART.2018.1",10,40,78,51,"deciduous forest",15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"09504e4d-7aaf-4f5e-a023-8f12231f371f","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","8","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2018-06-09T12:45Z",1,,"OK","BRD.BART.2018.1",10,40,78,51,"deciduous forest",15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"69760505-05a9-49c1-8b60-3de2b02287fe","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","9","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2018-06-09T13:03Z",1,,"OK","BRD.BART.2018.1",10,40,78,51,"mixed deciduous/evergreen forest",15,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"28d03a5e-f991-4f8d-ad9a-556ffe5ab486","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","6","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2018-06-09T13:18Z",1,,"OK","BRD.BART.2018.1",10,40,78,51,"mixed deciduous/evergreen forest",15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"0a639eed-2316-4634-9625-bd310ce526b6","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","3","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2018-06-09T13:32Z",1,,"OK","BRD.BART.2018.1",10,40,78,51,"mixed deciduous/evergreen forest",15,4,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"ade1b351-7bab-4bd3-8fab-7371b86ad542","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","2","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2018-06-09T13:47Z",1,,"OK","BRD.BART.2018.1",10,40,78,51,"deciduous forest",16,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"faf4f23b-5cee-4171-a74b-3d7fd979c51a","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","5","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2018-06-09T13:58Z",1,,"OK","BRD.BART.2018.1",10,40,78,51,"mixed deciduous/evergreen forest",17,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"8fc05b80-708f-4695-a569-eeaa80f6cb41","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","7","deciduousForest",44.054939,-71.263123,"WGS84",250.3,438.5,0.4,"2018-06-13T09:01Z",1,,"OK","BRD.BART.2018.1",20,5,58,69,"deciduous forest",18,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"d66e3963-4462-4689-b8f4-7b5e84d2df1f","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","8","deciduousForest",44.054939,-71.263123,"WGS84",250.3,438.5,0.4,"2018-06-13T09:18Z",1,,"OK","BRD.BART.2018.1",20,5,58,69,"evergreen forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"352b78cf-b40f-4677-8b5e-6dc3b31c7762","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","9","deciduousForest",44.054939,-71.263123,"WGS84",250.3,438.5,0.4,"2018-06-13T09:48Z",1,,"OK","BRD.BART.2018.1",20,5,58,69,"mixed deciduous/evergreen forest",19,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"89575b70-ed5a-4a6a-b68f-e241f3121a51","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","6","deciduousForest",44.054939,-71.263123,"WGS84",250.3,438.5,0.4,"2018-06-13T10:06Z",1,,"OK","BRD.BART.2018.1",20,5,58,69,"deciduous forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"8e4cd708-2482-4592-aced-a1e3cda3363b","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","3","deciduousForest",44.054939,-71.263123,"WGS84",250.3,438.5,0.4,"2018-06-13T10:26Z",1,,"OK","BRD.BART.2018.1",20,5,58,69,"evergreen forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"a2763ac6-1645-405e-a8e5-1ea47e715ec8","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","2","deciduousForest",44.054939,-71.263123,"WGS84",250.3,438.5,0.4,"2018-06-13T10:45Z",1,,"OK","BRD.BART.2018.1",20,5,58,69,"mixed deciduous/evergreen forest",17,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"3382c7e9-7a94-47f3-971f-d8ddc5f3c4b8","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","5","deciduousForest",44.054939,-71.263123,"WGS84",250.3,438.5,0.4,"2018-06-13T11:06Z",1,,"OK","BRD.BART.2018.1",20,5,58,69,"deciduous forest",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"626e598e-43b5-49fb-9a7e-ec4e0cae2884","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","4","deciduousForest",44.054939,-71.263123,"WGS84",250.3,438.5,0.4,"2018-06-13T11:25Z",1,,"OK","BRD.BART.2018.1",20,5,58,69,"evergreen forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"fe9b6ca0-db73-4ada-8bd1-404bd2ff617e","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","1","deciduousForest",44.054939,-71.263123,"WGS84",250.3,438.5,0.4,"2018-06-13T11:48Z",1,,"OK","BRD.BART.2018.1",20,5,58,69,"deciduous forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"9d383fc9-8004-471c-8d33-1f7d0e38714c","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","6","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2018-06-13T12:24Z",1,,"OK","BRD.BART.2018.1",0,10,72,62,"deciduous forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"b6c7d5f0-9bea-489f-8a96-138fc8cd9877","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","9","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2018-06-13T12:41Z",1,,"OK","BRD.BART.2018.1",0,10,72,62,"deciduous forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"03eebc96-81b4-4a60-98f1-56267b4ac8ec","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","8","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2018-06-13T12:58Z",1,,"OK","BRD.BART.2018.1",0,10,72,62,"evergreen forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"654b1708-cacf-4ce2-b6b9-cc050f2577b6","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","7","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2018-06-13T13:14Z",1,,"OK","BRD.BART.2018.1",0,10,72,62,"deciduous forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"b0a5ea09-efc4-4128-a5be-176de95e3ab2","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","4","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2018-06-13T13:29Z",1,,"OK","BRD.BART.2018.1",0,10,72,62,"deciduous forest",21,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"f59a0f8e-cfc4-4541-9d3a-e036fa3de230","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","1","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2018-06-13T13:44Z",1,,"OK","BRD.BART.2018.1",0,10,72,62,"mixed deciduous/evergreen forest",22,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"29588461-dde9-4b02-9dd4-b244606d81e1","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","2","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2018-06-13T13:57Z",1,,"OK","BRD.BART.2018.1",0,10,72,62,"evergreen forest",23,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"32788704-5d44-49db-b468-b8df29aed0bd","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","5","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2018-06-14T08:43Z",1,,"OK","BRD.BART.2018.1",30,30,83,85,"mixed deciduous/evergreen forest",15,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"d61da76a-2aff-43d4-a657-01abc4d12be1","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","3","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2018-06-14T08:55Z",1,,"OK","BRD.BART.2018.1",30,30,83,85,"mixed deciduous/evergreen forest",15,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"94ba6652-5ce6-464e-8316-2e89c0aa4ac8","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","9","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2018-06-14T09:17Z",1,,"OK","BRD.BART.2018.1",30,40,85,89,"deciduous forest",15,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"73ee1986-e5ed-4787-97da-65ad13c44871","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","8","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2018-06-14T09:34Z",1,,"OK","BRD.BART.2018.1",30,40,85,89,"mixed deciduous/evergreen forest",15,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"4ec1baec-eb18-43ba-9973-eaf9138e9579","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","7","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2018-06-14T09:51Z",1,,"OK","BRD.BART.2018.1",30,40,85,89,"mixed deciduous/evergreen forest",16,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"eb83a0b5-8f41-4854-8b38-61df68c79c18","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","4","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2018-06-14T10:06Z",1,,"OK","BRD.BART.2018.1",30,40,85,89,"mixed deciduous/evergreen forest",16,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"2d9cdad5-6974-444d-8b1d-a1f0a1b12b42","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","1","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2018-06-14T10:23Z",1,,"OK","BRD.BART.2018.1",30,40,85,89,"mixed deciduous/evergreen forest",15,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"746960e7-cc0b-4aa2-9f5b-ac932bcb74fb","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","2","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2018-06-14T10:41Z",1,,"OK","BRD.BART.2018.1",30,40,85,89,"mixed deciduous/evergreen forest",15,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"e510b314-3257-45bf-8660-fa648db5c5ba","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","3","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2018-06-14T10:56Z",1,,"OK","BRD.BART.2018.1",30,40,85,89,"mixed deciduous/evergreen forest",16,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"7d7701a6-c447-43fa-a604-bd7a4fc9fe18","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","6","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2018-06-14T11:13Z",1,,"OK","BRD.BART.2018.1",30,40,85,89,"evergreen forest",17,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"f2a7fe7f-f31d-41a5-b9d7-32e0127141dd","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","5","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2018-06-14T11:29Z",1,,"OK","BRD.BART.2018.1",30,40,85,89,"evergreen forest",15,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"703bb2d5-00dd-471f-950d-cd5689e5cf86","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","9","mixedForest",44.059971,-71.277901,"WGS84",250.1,297.2,0.2,"2018-06-14T11:58Z",1,,"OK","BRD.BART.2018.1",60,100,84,88,"mixed deciduous/evergreen forest",12,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
